id	name	def	synonyms	is_a	xrefs
CHEMONTID:0002227	Oxaborole derivatives	"Compounds containing a five-member aliphatic heterocycle made up of one oxygen atom, a boron atom, and three carbon atoms."" []"	"['organoboron compound"" RELATED ChEBI_TERM [CHEBI:38278]', 'oxacycle"" RELATED ChEBI_TERM [CHEBI:38104]']"	CHEMONTID:0002052	
CHEMONTID:0002228	Dialkylamines	"Organic compounds containing a dialkylamine group, characterized by two alkyl groups bonded to the amino nitrogen."" []"	"['aliphatic amine"" BROAD UniProt_TERM []', 'secondary amino compound"" RELATED ChEBI_TERM [CHEBI:50995]']"	CHEMONTID:0002451	
CHEMONTID:0002229	Medium-chain aldehydes	"An aldehyde with a chain length containing between 6 and 12 carbon atoms."" []"	"['fatty aldehyde"" RELATED ChEBI_TERM [CHEBI:35746]']"	CHEMONTID:0000124	
CHEMONTID:0002230	Short-chain aldehydes	"An aldehyde with a chain length containing between 2 and 5 carbon atoms."" []"	"['aliphatic aldehyde"" RELATED ChEBI_TERM [CHEBI:59768]']"	CHEMONTID:0000124	
CHEMONTID:0002231	Ubiquinols	"Coenzyme Q derivatives containing a 5, 6-dimethoxy-3-methylbenzene-1,4-diol moiety to which an isoprenyl group is attached at ring position 2(or 6)."" []"	"['Quinones and hydroquinones"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR02]', 'ubiquinol"" RELATED ChEBI_TERM [CHEBI:17976]']"	CHEMONTID:0002801	
CHEMONTID:0002232	Isoxazolinones	"Compounds containing an isoxazoline ring that bears a ketone group."" []"	"['isoxazoles"" RELATED ChEBI_TERM [CHEBI:55373]']"	CHEMONTID:0002211	
CHEMONTID:0002233	Aldazines	"Azines of aldehydes containing a moiety with the formula RCH=NN=CHR."" []"	"['hydrazone"" RELATED ChEBI_TERM [CHEBI:38532]']"	CHEMONTID:0002392	
CHEMONTID:0002234	Aminotetrazines	"Compounds containing an amine group attached to a tetrazine. Tetrazine is a six-membered aromatic heterocycle made up of four nitrogen atoms and a two carbon atoms."" []"	"['tetrazine"" RELATED ChEBI_TERM [CHEBI:39321]']"	CHEMONTID:0000092	
CHEMONTID:0002235	Ketazines	"Azines of ketones containing a moiety with the formula R2C=NN=CR2."" []"	"['hydrazone"" RELATED ChEBI_TERM [CHEBI:38532]']"	CHEMONTID:0002392	
CHEMONTID:0002236	Delta sultones	"Organic compounds containing a delta-sultone, an intramolecular cyclic ester of hydroxy sulfonic acid, with a SO ring bond, and four ring carbon atoms."" []"	"['sulfonic acid derivative"" RELATED ChEBI_TERM [CHEBI:33552]']"	CHEMONTID:0001889	
CHEMONTID:0002237	Arylsulfonic acids and derivatives	"Organic compounds containing an aryl group attached to the sulfonic acid group (or a derivative thereof)."" []"	"['arenesulfonic acid"" RELATED ChEBI_TERM [CHEBI:33555]']"	CHEMONTID:0000270	
CHEMONTID:0002238	Quinolizine carboxylic acids and derivatives	"Compounds containing a carboxylic group attached to a quinolizine moiety."" []"	"['carboxylic acid"" RELATED ChEBI_TERM [CHEBI:33575]', 'quinolizines"" RELATED ChEBI_TERM [CHEBI:38063]']"	CHEMONTID:0000222	
CHEMONTID:0002239	Trialkylamines	"Organic compounds containing a trialkylamine group, characterized by exactly three alkyl groups bonded to the amino nitrogen."" []"	"['a trialkylamine"" RELATED CHEMONT_TERM []', 'aliphatic amine"" BROAD UniProt_TERM []', 'tertiary amino compound"" RELATED ChEBI_TERM [CHEBI:50996]']"	CHEMONTID:0002452	
CHEMONTID:0002240	Thiopyranoquinolines	"Polycyclic compounds containing a thiopyran ring fused to a quinoline moiety. Quinoline or benzo[b]pyridine is a bicyclic compound that consists of benzene fused to a pyridine."" []"	"['organic heterotricyclic compound"" RELATED ChEBI_TERM [CHEBI:26979]', 'organonitrogen heterocyclic compound"" RELATED ChEBI_TERM [CHEBI:38101]', 'organosulfur heterocyclic compound"" RELATED ChEBI_TERM [CHEBI:38106]']"	CHEMONTID:0000056	
CHEMONTID:0002241	Aromatic amines	"Aromatic compounds containing an aryl group linked to an amine."" []"	"['aromatic amine"" RELATED ChEBI_TERM [CHEBI:33860]']"	CHEMONTID:0002279	
CHEMONTID:0002242	Elemanolides	"Compounds structurally characterized by the presence of the elemane backbone containing a lactone ring."" [DOI:10.1007/BF02919190, DOI:10.3109/10408444.2013.813905]"	"['C15 isoprenoids (sesquiterpenes)"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR0103]', 'sesquiterpene lactone"" RELATED ChEBI_TERM [CHEBI:37667]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]']"	CHEMONTID:0001543	"['DOI:10.1007/BF02919190 ""Seaman FC (1982). Sesquiterpene lactones as taxonomic characters in the asteraceae. The Botanical Review.Volume 48, Issue 2, pp 121-594.', 'DOI:10.3109/10408444.2013.813905 ""M. Helena R. Amorim et al (2013). Sesquiterpene lactones: Adverse health effects and toxicity mechanisms. Crit Rev Toxicol; 43(7): 559–579']"
CHEMONTID:0002243	Phenylacetylindoles	"Compounds containing an indole moiety attached to phenylacetate derivative."" []"	"['indoles"" RELATED ChEBI_TERM [CHEBI:24828]']"	CHEMONTID:0000211	
CHEMONTID:0002244	8,2'-cyclic pyrimidine nucleotides	"Pyrimidine nucleotides in which the atom linked to the C2 carbon atom of the ribose moiety is bonded the C8 carbon atom of the pyrimidine moiety."" []"	"['cyclic pyrimidine nucleotide"" RELATED ChEBI_TERM [CHEBI:36983]', 'Pyrimidine Nucleosides"" BROAD MeSH_TERM [MESH:D13.570.685]']"	CHEMONTID:0001492	
CHEMONTID:0002245	Abscisic acids and derivatives	"Terpene compounds containing the abscisic acid moiety, which is characterized by a  3-methylpenta-2,4-dienoic acid attached to the C1 carbon of a 4-oxocyclohex-2-ene moiety."" []"	"['apo carotenoid sesquiterpenoid"" RELATED ChEBI_TERM [CHEBI:36758]', 'C15 isoprenoids (sesquiterpenes)"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:PR0103]', 'Sesquiterpenes"" BROAD MeSH_TERM [MESH:D02.455.849.765]']"	CHEMONTID:0001550	
CHEMONTID:0002246	Cinchona alkaloids	"Alkaloids structurally characterized by the presence of the cinchonan skeleton, which consists of a quinoline linked to an azabicyclo[2.2.2]octane moiety."" [DOI:10.1002/poc.1075]"	"['a cinchona alkaloid"" RELATED MeSH_TERM [MESH:D03.132.206]', 'cinchona alkaloid"" RELATED ChEBI_TERM [CHEBI:51323]']"	CHEMONTID:0000279	"['DOI:10.1002/poc.1075 ""Szabo LF (2006). Reaction mechanism and chemotaxonomy in the formation of the type I indole alkaloids derived from secologanin. J Phys Org Chem, 19:8-9, pp 579-591.']"
CHEMONTID:0002247	Naphthoylindoles	"Polycyclic compounds containing an indole moiety that is N-linked to the carboxamide group attached to naphthalene."" []"	"['indolecarboxamide"" RELATED ChEBI_TERM [CHEBI:46921]']"	CHEMONTID:0000211	
CHEMONTID:0002248	Pyrimidine ribonucleoside 2',5'-bisphosphates	"Pyrimidine ribobucleotides with one phosphate group attached to 2' and 5' hydroxyl groups of the ribose moiety."" []"	"['ribonucleoside bisphosphate"" RELATED ChEBI_TERM [CHEBI:61079]']"	CHEMONTID:0001904	
CHEMONTID:0002249	Pyrimidine ribonucleoside 3',5'-bisphosphates	"Pyrimidine ribobucleotides with one phosphate group attached to 3' and 5' hydroxyl groups of the ribose moiety."" []"	"['ribonucleoside bisphosphate"" RELATED ChEBI_TERM [CHEBI:61079]']"	CHEMONTID:0001904	
CHEMONTID:0002250	Cyclic glycodepsipeptides	"Peptidomimetic containing a glycodepisipeptide backbone that lies in a cyclic moiety."" []"	"['cyclodepsipeptide"" RELATED ChEBI_TERM [CHEBI:35213]', 'glycoside"" RELATED ChEBI_TERM [CHEBI:24400]']"	CHEMONTID:0001994	
CHEMONTID:0002251	Thioaldehyde s-oxides	"Compounds having the general structure RC(=S=O)H."" []"	"['S-oxide"" RELATED ChEBI_TERM [CHEBI:22063]', 'thioaldehyde s-oxides"" RELATED IUPAC_TERM [ISBN:0967855098]']"	CHEMONTID:0001188	
CHEMONTID:0002252	Quinoline-3-carboxamides	"Quinolines in which the quinoline ring system is substituted by one carboxamide group at the 3-position."" []"	"['carboxamide"" BROAD ChEBI_TERM [CHEBI:37622]', 'quinolines"" BROAD ChEBI_TERM [CHEBI:26513]']"	CHEMONTID:0002553	"['PMID:21388612 ""Helmersson S et al. (2011). Specific effect of immunomodulatory quinoline-3-carboxamide ABR-215757 in GM-CSF stimulated bone marrow cell cultures: block of initiation of proliferation of Gr-1+ cells. Int Immunopharmacol.,11(8):1045-51. doi: 10.1016/j.intimp.2011.02.025.', 'PMID:24383944 ""Källberg E et al. (2014). Quinoline-3-Carboxamides Modulate Primary T Cell-Dependent B Cell Responses but do not Inhibit Functional Immunity. Scand J Immunol., 79(4):237-43. doi: 10.1111/sji.12152.']"
CHEMONTID:0002253	Nicotinamides	"Heterocyclic aromatic compounds containing a pyridine ring substituted at position 3 by a carboxamide group."" []"	"['pyridinecarboxamide"" RELATED ChEBI_TERM [CHEBI:25529]']"	CHEMONTID:0001326	
CHEMONTID:0002254	N-substituted nicotinamides	"Nicotnamides in which the pyridine ring is substituted at position 1."" []"	"['pyridinecarboxamide"" RELATED ChEBI_TERM [CHEBI:25529]']"	CHEMONTID:0002253	
CHEMONTID:0002255	Glyceraldehyde-3-phosphates	"Compounds containing a glyceraldehyde substituted at position O3 by a phosphate group."" []"	"['aldotriose phosphate"" RELATED ChEBI_TERM [CHEBI:35142]']"	CHEMONTID:0001541	
CHEMONTID:0002256	Pyrrolidinecarboxamides	"Pyrrolidines in which the pyrrolidine rings is substituted at one or more positions by a carboxamide group. Pyrrolidine is a five-membered saturated aliphatic heterocycle with one nitrogen atom and four carbon atoms."" []"	"['pyrrolidinecarboxamide"" RELATED ChEBI_TERM [CHEBI:46770]']"	CHEMONTID:0001903	
CHEMONTID:0002257	Substituted pyrroles	"Heterocyclic compounds containing a pyrrole ring substituted at one or more positions."" []"	"['pyrroles"" RELATED ChEBI_TERM [CHEBI:26455]']"	CHEMONTID:0000090	
CHEMONTID:0002258	N-substituted pyrroles	"Heterocyclic compounds containing a pyrrole ring substituted at position 1."" []"	"['pyrroles"" RELATED ChEBI_TERM [CHEBI:26455]']"	CHEMONTID:0002257	
CHEMONTID:0002259	Pentose phosphates	"Carbohydrate derivatives containing a pentose substituted by one or more phosphate groups."" []"	"['phospho sugar"" RELATED ChEBI_TERM [CHEBI:33447]']"	CHEMONTID:0001497	
CHEMONTID:0002260	Hexose phosphates	"Carbohydrate derivatives containing a hexose substituted by one or more phosphate groups."" []"	"['phospho sugar"" RELATED ChEBI_TERM [CHEBI:33447]']"	CHEMONTID:0001498	
CHEMONTID:0002261	Oxathioles	"Organic heterocyclic compounds containing a saturated five-membered ring with three carbon atoms, one oxygen atom, one sulfur atom, and one double bond."" []"	"['organosulfur heterocyclic compound"" RELATED ChEBI_TERM [CHEBI:38106]', 'oxacycle"" RELATED ChEBI_TERM [CHEBI:38104]']"	CHEMONTID:0000002	
CHEMONTID:0002262	Gluconolactones	"Polyhydroxy acids containing a gluconolactone molecule, which is characterized by a tetrahydropyran substituted by three hydroxyl groups, one ketone group, and one hydroxymethyl group."" []"	"['gluconolactone"" RELATED ChEBI_TERM [CHEBI:24267]']"	CHEMONTID:0001498	
CHEMONTID:0002263	Pyranopterins and derivatives	"Pterin derivatives in which a pyran ring is fused either to the pyrimidine ring or the pyrazine ring of the pterin moiety."" []"	"['pyranopterin"" RELATED ChEBI_TERM [CHEBI:63169]']"	CHEMONTID:0000110	
CHEMONTID:0002264	Sulfoquinovosyldiacylglycerols	"Glycerolipids made up of a sulfonic acid linked to the C6 atom of glucose, which in turn is bound to the O3 atom of the a 1,2-diacylglycerol moiety."" []"	"['Glycosyldiacylglycerols"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:GL0501]', 'glycosylglycerol derivative"" RELATED ChEBI_TERM [CHEBI:63427]']"	CHEMONTID:0003067	
CHEMONTID:0002265	Pyrazine carboxylic acids and derivatives	"Heterocyclic compounds containing a pyrazine ring substituted by one or more carboxylic acid groups (or derivatives thereof)."" []"	"['pyrazines"" RELATED ChEBI_TERM [CHEBI:38314]']"	CHEMONTID:0000067	
CHEMONTID:0002266	Actinide selenophosphates	"Inorganic compounds in which the largest oxoanion is selenophosphate, and in which the heaviest atom not in an oxoanion is an actinide."" []"	"['inorganic salt"" RELATED ChEBI_TERM [CHEBI:24839]']"	CHEMONTID:0000448	
CHEMONTID:0002267	Alkali metal selenophosphates	"Inorganic compounds in which the largest oxoanion is thiophosphate, and in which the heaviest atom not in an oxoanion is an alkali metal."" []"	"['alkali metal salt"" RELATED ChEBI_TERM [CHEBI:35479]']"	CHEMONTID:0000445	
CHEMONTID:0002268	Lanthanide selenophosphates	"Inorganic compounds in which the largest oxoanion is selenophosphate, and in which the heaviest atom not in an oxoanion is a lanthanide."" []"	"['inorganic salt"" RELATED ChEBI_TERM [CHEBI:24839]']"	CHEMONTID:0000447	
CHEMONTID:0002269	Metalloid selenophosphates	"Inorganic compounds in which the largest oxoanion is selenophosphate, and in which the heaviest atom not in an oxoanion is a metalloid."" []"	"['Inorganic Chemicals"" RELATED MeSH_TERM [MESH:D01]', 'inorganic salt"" RELATED ChEBI_TERM [CHEBI:24839]', 'Metalloids"" RELATED MeSH_TERM [MESH:D01.268.513]']"	CHEMONTID:0000449	
CHEMONTID:0002270	Non-metal selenophosphates	"Inorganic compounds in which the largest oxoanion is selenophosphate, and in which the heaviest atom not in an oxoanion is a non-metal element."" []"	"['inorganic salt"" RELATED ChEBI_TERM [CHEBI:24839]']"	CHEMONTID:0001442	
CHEMONTID:0002271	Post-transition metal selenophosphates	"Inorganic compounds in which the largest oxoanion is selenophosphate, and in which the heaviest atom not in an oxoanion is a post-transition metal."" []"	"['inorganic salt"" RELATED ChEBI_TERM [CHEBI:24839]']"	CHEMONTID:0000451	
CHEMONTID:0002272	Transition metal selenophosphates	"Inorganic compounds in which the largest oxoanion is selenophosphate, and in which the heaviest atom not in an oxoanion is a transition metal."" []"	"['transition element coordination entity"" RELATED ChEBI_TERM [CHEBI:33861]']"	CHEMONTID:0000450	
CHEMONTID:0002273	Hydantoins	"Heterocyclic compounds containing an imidazolidine  substituted by ketone group at positions 2 and 4."" []"	"['Imidazolidine-2,4-diones"" RELATED CHEMONT_TERM []', 'an  imidazolidine-2,4-dione"" RELATED CHEMONT_TERM []', 'imidazolidine-2,4-dione"" RELATED ChEBI_TERM [CHEBI:24628]']"	CHEMONTID:0001150	
CHEMONTID:0002274	Allantoins	"Heterocyclic compounds containing an imiazolidine ring substituted by a ketone group at positions 2 and 5, and an urea at position 4."" []"	"['imidazolidine-2,4-dione"" RELATED ChEBI_TERM [CHEBI:24628]']"	CHEMONTID:0002273	
CHEMONTID:0002275	Nitronaphthalenes	"Polycyclic aromatic compounds containing a naphthalene moiety substituted by one or more nitro groups."" []"	"['nitronaphthalene"" RELATED ChEBI_TERM [CHEBI:50631]']"	CHEMONTID:0000023	
CHEMONTID:0002276	N-acyl-alpha-hexosamines	"Carbohydrate derivatives containing a hexose moiety in which the oxygen atom is replaced by an n-acyl group."" []"	"['N-acyl-hexosamine"" RELATED ChEBI_TERM [CHEBI:21656]']"	CHEMONTID:0003305	
CHEMONTID:0002277	Alkaline earth metal selenophosphates	"Inorganic compounds in which the largest oxoanion is selenophosphate, and in which the heaviest atom not in an oxoanion is an alkaline earth metal."" []"	"['alkaline earth salt"" RELATED ChEBI_TERM [CHEBI:36364]']"	CHEMONTID:0000446	
CHEMONTID:0002278	Shikimic acids and derivatves	"Cyclitols containing a cyclohexanecarboxylic acid substituted with three hydroxyl groups at positions 3, 4, and 5."" []"	"['carbonyl compound"" RELATED ChEBI_TERM [CHEBI:36586]']"	CHEMONTID:0002509	
CHEMONTID:0002279	Benzene and substituted derivatives	"Aromatic compounds containing one monocyclic ring system consisting of benzene."" []"	"['Benzene compounds"" RELATED CHEMONT_TERM []', 'benzenes"" RELATED ChEBI_TERM [CHEBI:22712]']"	CHEMONTID:0002448	
CHEMONTID:0002280	Indole-3-glycerol-3-phosphates	"Heterocyclic compounds containing an indole moiety substituted at position 3 by a glycerol-3-phosphate."" []"	"['Glycerophospholipids"" BROAD LIPIDMAPS_TERM [LIPIDMAPS:GP]', 'indoles"" RELATED ChEBI_TERM [CHEBI:24828]']"	CHEMONTID:0002214	
CHEMONTID:0002281	N-acyl-alpha-hexosamine-6-phosphates	"N-acyl hexosamines in which the hexose is substituted by a phosphate group at position 6."" []"	"['amino monosaccharide"" RELATED ChEBI_TERM [CHEBI:60926]']"	CHEMONTID:0002276	
CHEMONTID:0002282	Phenylhydantoins	"Heterocyclic aromatic compounds containing an imiazolidinedione moiety substituted by a phenyl group."" []"	"['imidazolidine-2,4-dione"" RELATED ChEBI_TERM [CHEBI:24628]']"	CHEMONTID:0002273	
CHEMONTID:0002283	Pterin carboxylates	"Heterocyclic aromatic compounds containing a pterin moiety, in which one ring is substituted by one or more carboxylic acid groups. Pterin is a heterocyclic compound composed of a pteridine ring system (made up of a pyrazine fused to a pyrimidine), with a keto group and an amino group at the 2- and 4- positions, respectively."" []"	"['pterins"" RELATED ChEBI_TERM [CHEBI:26375]']"	CHEMONTID:0000110	
CHEMONTID:0002284	Pyrrolopyrimidinecarboxylic acids and derivatives	"Heterocyclic aromatic compounds containing a pyrrolopyrimidine moiety substituted by one or more carboxylic acid groups."" []"	"['pyrrolopyrimidine"" RELATED ChEBI_TERM [CHEBI:38670]']"	CHEMONTID:0001799	
CHEMONTID:0002285	Carboximidic acids and derivatives	"Compounds containing a carboximidic group, with the general formula R-C(=NR1)OR2."" []"	"['organonitrogen compound"" RELATED ChEBI_TERM [CHEBI:35352]']"	CHEMONTID:0000264	
CHEMONTID:0002286	Polyols	"Organic compounds containing more than one hydroxyl groups."" []"	"['polyol"" RELATED ChEBI_TERM [CHEBI:26191]']"	CHEMONTID:0000129	
CHEMONTID:0002287	Pyrroline carboxylic acids and derivatives	"Heterocyclic compounds containing a pyrroline ring substituted by one or more carboxylic acid groups (or derivative thereof)."" []"	"['pyrroline"" RELATED ChEBI_TERM [CHEBI:23763]']"	CHEMONTID:0000091	
CHEMONTID:0002288	Thiomorpholines	"Heterocyclic compounds containing a thiomorpholine ring, which is a six-membered aliphatic ring containing one nitrogen atom and one sulfur atom at positions 1 and 4 respectively, and four carbon atoms."" []"	"['thiomorpholines"" RELATED ChEBI_TERM [CHEBI:36393]']"	CHEMONTID:0001884	
CHEMONTID:0002289	Thiomorpholine carboxylic acids and derivatives	"Heterocyclic compounds containing a thiomorpholine ring substituted by one or more carboxylic acid groups (or derivative thereof). Thiomorpholine a six-membered aliphatic ring containing one nitrogen atom and one sulfur atom at positions 1 and 4 respectively, and four carbon atoms."" []"	"['thiomorpholines"" RELATED ChEBI_TERM [CHEBI:36393]']"	CHEMONTID:0002288	
CHEMONTID:0002290	Non-metal dithiophosphates	"Inorganic compounds in which the largest oxoanion is dithiophosphate, and in which the heaviest atom not in an oxoanion is a non-metal element."" []"	"['inorganic salt"" RELATED ChEBI_TERM [CHEBI:24839]']"	CHEMONTID:0000435	
